"","tiplabel","sciName","BM","Lat_centroid","Assembly.Level","Assembly.Stats.Contig.N50","Assembly.Stats.Scaffold.N50","Assembly.Submission.Date","zoo_Source","Species_Name","gen","fam","ord","clade","higher","MSW3_sciName_matched","genes","extinct.","samp","PC"
"5015","Saguinus_oedipus_CALLITRICHIDAE_PRIMATES","Saguinus_oedipus",0.43,8.714917909,NA,NA,NA,NA,NA,"Saguinus_oedipus","Saguinus","CALLITRICHIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saguinus_oedipus",16,0,"sampled","PC5_Primates"
"5016","Saiga_tatarica_BOVIDAE_CETARTIODACTYLA","Saiga_tatarica",29,46.59162385,"Scaffold",6406,6453,"2019-01-15","1. Zoonomia","Saiga_tatarica","Saiga","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Saiga_tatarica",4,0,"sampled","PC20_Cetartiodactyla"
"5017","Saimiri_boliviensis_CEBIDAE_PRIMATES","Saimiri_boliviensis",0.615,-10.14844384,"Scaffold",38823,18744880,"2011-11-17","2. Existing assembly in 241-way","Saimiri_boliviensis","Saimiri","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saimiri_boliviensis",27,0,"sampled","PC5_Primates"
"5018","Saimiri_oerstedii_CEBIDAE_PRIMATES","Saimiri_oerstedii",0.2785,8.962245885,NA,NA,NA,NA,NA,"Saimiri_oerstedii","Saimiri","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saimiri_oerstedii",20,0,"sampled","PC5_Primates"
"5019","Saimiri_sciureus_CEBIDAE_PRIMATES","Saimiri_sciureus",0.7432,-2.101566724,NA,NA,NA,NA,NA,"Saimiri_sciureus","Saimiri","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saimiri_sciureus",20,0,"sampled","PC5_Primates"
"5020","Saimiri_ustus_CEBIDAE_PRIMATES","Saimiri_ustus",1,-8.251574291,NA,NA,NA,NA,NA,"Saimiri_ustus","Saimiri","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saimiri_ustus",2,0,"sampled","PC5_Primates"
"5021","Saimiri_vanzolinii_CEBIDAE_PRIMATES","Saimiri_vanzolinii",0.7696,-2.731619452,NA,NA,NA,NA,NA,"Saimiri_vanzolinii","Saimiri","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Saimiri_vanzolinii",1,0,"sampled","PC5_Primates"
"5022","Salanoia_concolor_EUPLERIDAE_CARNIVORA","Salanoia_concolor",0.65,-16.24434458,NA,NA,NA,NA,NA,"Salanoia_concolor","Salanoia","EUPLERIDAE","CARNIVORA","Feliformes","Laurasiatheria","Salanoia_concolor",1,0,"sampled","PC22_Carnivora"
"5023","Salanoia_durrelli_EUPLERIDAE_CARNIVORA","Salanoia_durrelli",0.714984644,NA,NA,NA,NA,NA,NA,"Salanoia_durrelli","Salanoia","EUPLERIDAE","CARNIVORA","Feliformes","Laurasiatheria",NA,1,0,"sampled","PC22_Carnivora"
"5024","Salinomys_delicatus_CRICETIDAE_RODENTIA","Salinomys_delicatus",0.0125,-31.40215859,NA,NA,NA,NA,NA,"Salinomys_delicatus","Salinomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salinomys_delicatus",2,0,"sampled","PC12_Cricetidae"
"5025","Salpingotulus_michaelis_DIPODIDAE_RODENTIA","Salpingotulus_michaelis",0.0039,29.59053584,NA,NA,NA,NA,NA,"Salpingotulus_michaelis","Salpingotulus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salpingotulus_michaelis",0,0,"imputed","PC8_Dipodidae"
"5026","Salpingotus_crassicauda_DIPODIDAE_RODENTIA","Salpingotus_crassicauda",0.012,43.33199082,NA,NA,NA,NA,NA,"Salpingotus_crassicauda","Salpingotus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salpingotus_crassicauda",0,0,"imputed","PC8_Dipodidae"
"5027","Salpingotus_heptneri_DIPODIDAE_RODENTIA","Salpingotus_heptneri",0.0089,43.55681371,NA,NA,NA,NA,NA,"Salpingotus_heptneri","Salpingotus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salpingotus_heptneri",0,0,"imputed","PC8_Dipodidae"
"5028","Salpingotus_kozlovi_DIPODIDAE_RODENTIA","Salpingotus_kozlovi",0.0095,40.2547237,NA,NA,NA,NA,NA,"Salpingotus_kozlovi","Salpingotus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salpingotus_kozlovi",11,0,"sampled","PC8_Dipodidae"
"5029","Salpingotus_pallidus_DIPODIDAE_RODENTIA","Salpingotus_pallidus",0.009,46.57809466,NA,NA,NA,NA,NA,"Salpingotus_pallidus","Salpingotus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Salpingotus_pallidus",0,0,"imputed","PC8_Dipodidae"
"5030","Santamartamys_rufodorsalis_ECHIMYIDAE_RODENTIA","Santamartamys_rufodorsalis",0.1448,11.18547271,NA,NA,NA,NA,NA,"Santamartamys_rufodorsalis","Santamartamys","ECHIMYIDAE","RODENTIA","Guinea_pig-related","Euarchontoglires",NA,1,0,"sampled","PC14_GuineaPigRelated"
"5031","Sapajus_apella_CEBIDAE_PRIMATES","Sapajus_apella",2.5,-4.889793987,"Scaffold",144042,23742480,"2019-12-17",NA,"Sapajus_apella","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Cebus_apella",16,0,"sampled","PC5_Primates"
"5032","Sapajus_cay_CEBIDAE_PRIMATES","Sapajus_cay",2.998002855,NA,NA,NA,NA,NA,NA,"Sapajus_cay","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"5033","Sapajus_flavius_CEBIDAE_PRIMATES","Sapajus_flavius",2.956440085,NA,NA,NA,NA,NA,NA,"Sapajus_flavius","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,1,0,"sampled","PC5_Primates"
"5034","Sapajus_libidinosus_CEBIDAE_PRIMATES","Sapajus_libidinosus",3.2,-12.02076202,NA,NA,NA,NA,NA,"Sapajus_libidinosus","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Cebus_libidinosus",1,0,"sampled","PC5_Primates"
"5035","Sapajus_macrocephalus_CEBIDAE_PRIMATES","Sapajus_macrocephalus",3.103950876,NA,NA,NA,NA,NA,NA,"Sapajus_macrocephalus","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,1,0,"sampled","PC5_Primates"
"5036","Sapajus_nigritus_CEBIDAE_PRIMATES","Sapajus_nigritus",3.2,-23.73938664,NA,NA,NA,NA,NA,"Sapajus_nigritus","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Cebus_nigritus",1,0,"sampled","PC5_Primates"
"5037","Sapajus_robustus_CEBIDAE_PRIMATES","Sapajus_robustus",2.932745562,NA,NA,NA,NA,NA,NA,"Sapajus_robustus","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,11,0,"sampled","PC5_Primates"
"5038","Sapajus_xanthosternos_CEBIDAE_PRIMATES","Sapajus_xanthosternos",3.2,-12.90144316,NA,NA,NA,NA,NA,"Sapajus_xanthosternos","Sapajus","CEBIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Cebus_xanthosternos",17,0,"sampled","PC5_Primates"
"5039","Sarcophilus_harrisii_DASYURIDAE_DASYUROMORPHIA","Sarcophilus_harrisii",11,-42.0208422,"Scaffold",20139,1847106,"2011-02-17",NA,"Sarcophilus_harrisii","Sarcophilus","DASYURIDAE","DASYUROMORPHIA","Dasyuromorphia","Marsupialia","Sarcophilus_harrisii",22,0,"sampled","PC1_Marsupials"
"5040","Sauromys_petrophilus_MOLOSSIDAE_CHIROPTERA","Sauromys_petrophilus",0.0139,-23.59953021,NA,NA,NA,NA,NA,"Sauromys_petrophilus","Sauromys","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Sauromys_petrophilus",2,0,"sampled","PC17_VespertilionidRelated"
"5041","Saxatilomys_paulinae_MURIDAE_RODENTIA","Saxatilomys_paulinae",0.0553,17.78939272,NA,NA,NA,NA,NA,"Saxatilomys_paulinae","Saxatilomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,4,0,"sampled","PC11_Muridae"
"5042","Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA","Scalopus_aquaticus",0.0913,36.9561774,"Scaffold",72421,94879,"2019-01-15","1. Zoonomia","Scalopus_aquaticus","Scalopus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scalopus_aquaticus",6,0,"sampled","PC15_Eulipotyphla"
"5043","Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA","Scapanulus_oweni",0.0366,33.607184,NA,NA,NA,NA,NA,"Scapanulus_oweni","Scapanulus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scapanulus_oweni",4,0,"sampled","PC15_Eulipotyphla"
"5044","Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA","Scapanus_latimanus",0.055,38.33041152,NA,NA,NA,NA,NA,"Scapanus_latimanus","Scapanus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scapanus_latimanus",1,0,"sampled","PC15_Eulipotyphla"
"5045","Scapanus_orarius_TALPIDAE_EULIPOTYPHLA","Scapanus_orarius",0.0612,45.61684938,NA,NA,NA,NA,NA,"Scapanus_orarius","Scapanus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scapanus_orarius",1,0,"sampled","PC15_Eulipotyphla"
"5046","Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA","Scapanus_townsendii",0.1417,45.73303732,NA,NA,NA,NA,NA,"Scapanus_townsendii","Scapanus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scapanus_townsendii",1,0,"sampled","PC15_Eulipotyphla"
"5047","Scapteromys_aquaticus_CRICETIDAE_RODENTIA","Scapteromys_aquaticus",0.1167,-29.42180435,NA,NA,NA,NA,NA,"Scapteromys_aquaticus","Scapteromys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scapteromys_aquaticus",2,0,"sampled","PC12_Cricetidae"
"5048","Scapteromys_meridionalis_CRICETIDAE_RODENTIA","Scapteromys_meridionalis",0.124990905,NA,NA,NA,NA,NA,NA,"Scapteromys_meridionalis","Scapteromys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC12_Cricetidae"
"5049","Scapteromys_tumidus_CRICETIDAE_RODENTIA","Scapteromys_tumidus",0.146,-32.00404187,NA,NA,NA,NA,NA,"Scapteromys_tumidus","Scapteromys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scapteromys_tumidus",5,0,"sampled","PC12_Cricetidae"
"5050","Scaptochirus_moschatus_TALPIDAE_EULIPOTYPHLA","Scaptochirus_moschatus",0.0905,38.01321691,NA,NA,NA,NA,NA,"Scaptochirus_moschatus","Scaptochirus","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scaptochirus_moschatus",11,0,"sampled","PC15_Eulipotyphla"
"5051","Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA","Scaptonyx_fusicaudus",0.0194,27.47370059,NA,NA,NA,NA,NA,"Scaptonyx_fusicaudus","Scaptonyx","TALPIDAE","EULIPOTYPHLA","Talpidae","Laurasiatheria","Scaptonyx_fusicaudus",1,0,"sampled","PC15_Eulipotyphla"
"5052","Sciurillus_pusillus_SCIURIDAE_RODENTIA","Sciurillus_pusillus",0.039,-1.529348944,NA,NA,NA,NA,NA,"Sciurillus_pusillus","Sciurillus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurillus_pusillus",2,0,"sampled","PC13_SquirrelRelated"
"5053","Sciurocheirus_alleni_GALAGIDAE_PRIMATES","Sciurocheirus_alleni",0.3325,5.179610976,NA,NA,NA,NA,NA,"Sciurocheirus_alleni","Sciurocheirus","GALAGIDAE","PRIMATES","Strepsirrhini","Euarchontoglires",NA,1,0,"sampled","PC5_Primates"
"5054","Sciurocheirus_gabonensis_GALAGIDAE_PRIMATES","Sciurocheirus_gabonensis",0.2716,0.924614097,NA,NA,NA,NA,NA,"Sciurocheirus_gabonensis","Sciurocheirus","GALAGIDAE","PRIMATES","Strepsirrhini","Euarchontoglires",NA,1,0,"sampled","PC5_Primates"
"5055","Sciurocheirus_makandensis_GALAGIDAE_PRIMATES","Sciurocheirus_makandensis",0.331919214,NA,NA,NA,NA,NA,NA,"Sciurocheirus_makandensis","Sciurocheirus","GALAGIDAE","PRIMATES","Strepsirrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"5056","Sciurotamias_davidianus_SCIURIDAE_RODENTIA","Sciurotamias_davidianus",0.4335,32.38416437,NA,NA,NA,NA,NA,"Sciurotamias_davidianus","Sciurotamias","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurotamias_davidianus",4,0,"sampled","PC13_SquirrelRelated"
"5057","Sciurotamias_forresti_SCIURIDAE_RODENTIA","Sciurotamias_forresti",0.4335,24.80114392,NA,NA,NA,NA,NA,"Sciurotamias_forresti","Sciurotamias","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurotamias_forresti",0,0,"imputed","PC13_SquirrelRelated"
"5058","Sciurus_aberti_SCIURIDAE_RODENTIA","Sciurus_aberti",0.624,33.20628727,NA,NA,NA,NA,NA,"Sciurus_aberti","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_aberti",2,0,"sampled","PC13_SquirrelRelated"
"5059","Sciurus_aestuans_SCIURIDAE_RODENTIA","Sciurus_aestuans",0.185,-10.73605425,NA,NA,NA,NA,NA,"Sciurus_aestuans","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_aestuans",8,0,"sampled","PC13_SquirrelRelated"
"5060","Sciurus_alleni_SCIURIDAE_RODENTIA","Sciurus_alleni",0.4345,24.66780834,NA,NA,NA,NA,NA,"Sciurus_alleni","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_alleni",0,0,"imputed","PC13_SquirrelRelated"
"5061","Sciurus_anomalus_SCIURIDAE_RODENTIA","Sciurus_anomalus",0.256,37.74480351,NA,NA,NA,NA,NA,"Sciurus_anomalus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_anomalus",1,0,"sampled","PC13_SquirrelRelated"
"5062","Sciurus_arizonensis_SCIURIDAE_RODENTIA","Sciurus_arizonensis",0.647,33.36602598,NA,NA,NA,NA,NA,"Sciurus_arizonensis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_arizonensis",0,0,"imputed","PC13_SquirrelRelated"
"5063","Sciurus_aureogaster_SCIURIDAE_RODENTIA","Sciurus_aureogaster",0.595,18.90555659,NA,NA,NA,NA,NA,"Sciurus_aureogaster","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_aureogaster",1,0,"sampled","PC13_SquirrelRelated"
"5064","Sciurus_carolinensis_SCIURIDAE_RODENTIA","Sciurus_carolinensis",0.5065,39.43388173,"Scaffold",492513,492513,"2019-11-26",NA,"Sciurus_carolinensis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_carolinensis",4,0,"sampled","PC13_SquirrelRelated"
"5065","Sciurus_colliaei_SCIURIDAE_RODENTIA","Sciurus_colliaei",0.498,24.33011987,NA,NA,NA,NA,NA,"Sciurus_colliaei","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_colliaei",0,0,"imputed","PC13_SquirrelRelated"
"5066","Sciurus_deppei_SCIURIDAE_RODENTIA","Sciurus_deppei",0.19,17.31689017,NA,NA,NA,NA,NA,"Sciurus_deppei","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_deppei",1,0,"sampled","PC13_SquirrelRelated"
"5067","Sciurus_flammifer_SCIURIDAE_RODENTIA","Sciurus_flammifer",4.293,6.347652036,NA,NA,NA,NA,NA,"Sciurus_flammifer","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_flammifer",0,0,"imputed","PC13_SquirrelRelated"
"5068","Sciurus_gilvigularis_SCIURIDAE_RODENTIA","Sciurus_gilvigularis",0.803,-1.351133719,NA,NA,NA,NA,NA,"Sciurus_gilvigularis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_gilvigularis",1,0,"sampled","PC13_SquirrelRelated"
"5069","Sciurus_granatensis_SCIURIDAE_RODENTIA","Sciurus_granatensis",0.25,7.063366671,NA,NA,NA,NA,NA,"Sciurus_granatensis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_granatensis",1,0,"sampled","PC13_SquirrelRelated"
"5070","Sciurus_griseus_SCIURIDAE_RODENTIA","Sciurus_griseus",0.731,40.27165341,NA,NA,NA,NA,NA,"Sciurus_griseus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_griseus",1,0,"sampled","PC13_SquirrelRelated"
"5071","Sciurus_ignitus_SCIURIDAE_RODENTIA","Sciurus_ignitus",0.19,-12.61984763,NA,NA,NA,NA,NA,"Sciurus_ignitus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_ignitus",3,0,"sampled","PC13_SquirrelRelated"
"5072","Sciurus_igniventris_SCIURIDAE_RODENTIA","Sciurus_igniventris",0.7,-2.378154121,NA,NA,NA,NA,NA,"Sciurus_igniventris","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_igniventris",1,0,"sampled","PC13_SquirrelRelated"
"5073","Sciurus_lis_SCIURIDAE_RODENTIA","Sciurus_lis",0.2643,36.64039274,NA,NA,NA,NA,NA,"Sciurus_lis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_lis",1,0,"sampled","PC13_SquirrelRelated"
"5074","Sciurus_nayaritensis_SCIURIDAE_RODENTIA","Sciurus_nayaritensis",0.697,25.25967122,NA,NA,NA,NA,NA,"Sciurus_nayaritensis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_nayaritensis",0,0,"imputed","PC13_SquirrelRelated"
"5075","Sciurus_niger_SCIURIDAE_RODENTIA","Sciurus_niger",0.7619,38.5060557,"Scaffold",182340,183784,"2021-11-04",NA,"Sciurus_niger","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_niger",5,0,"sampled","PC13_SquirrelRelated"
"5076","Sciurus_oculatus_SCIURIDAE_RODENTIA","Sciurus_oculatus",0.65,20.46530813,NA,NA,NA,NA,NA,"Sciurus_oculatus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_oculatus",1,0,"sampled","PC13_SquirrelRelated"
"5077","Sciurus_pucheranii_SCIURIDAE_RODENTIA","Sciurus_pucheranii",0.803,3.143674318,NA,NA,NA,NA,NA,"Sciurus_pucheranii","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_pucheranii",0,0,"imputed","PC13_SquirrelRelated"
"5078","Sciurus_pyrrhinus_SCIURIDAE_RODENTIA","Sciurus_pyrrhinus",0.482,-10.83165753,NA,NA,NA,NA,NA,"Sciurus_pyrrhinus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_pyrrhinus",0,0,"imputed","PC13_SquirrelRelated"
"5079","Sciurus_richmondi_SCIURIDAE_RODENTIA","Sciurus_richmondi",0.205,12.42869199,NA,NA,NA,NA,NA,"Sciurus_richmondi","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_richmondi",0,0,"imputed","PC13_SquirrelRelated"
"5080","Sciurus_sanborni_SCIURIDAE_RODENTIA","Sciurus_sanborni",0.136,-13.01095682,NA,NA,NA,NA,NA,"Sciurus_sanborni","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_sanborni",0,0,"imputed","PC13_SquirrelRelated"
"5081","Sciurus_spadiceus_SCIURIDAE_RODENTIA","Sciurus_spadiceus",0.4033,-7.594337537,NA,NA,NA,NA,NA,"Sciurus_spadiceus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_spadiceus",2,0,"sampled","PC13_SquirrelRelated"
"5082","Sciurus_stramineus_SCIURIDAE_RODENTIA","Sciurus_stramineus",0.4333,-4.18815699,NA,NA,NA,NA,NA,"Sciurus_stramineus","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_stramineus",3,0,"sampled","PC13_SquirrelRelated"
"5083","Sciurus_variegatoides_SCIURIDAE_RODENTIA","Sciurus_variegatoides",0.485,12.92266027,NA,NA,NA,NA,NA,"Sciurus_variegatoides","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_variegatoides",2,0,"sampled","PC13_SquirrelRelated"
"5084","Sciurus_vulgaris_SCIURIDAE_RODENTIA","Sciurus_vulgaris",0.333,57.67804857,"Scaffold",192948,193053,"2019-11-26",NA,"Sciurus_vulgaris","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_vulgaris",5,0,"sampled","PC13_SquirrelRelated"
"5085","Sciurus_yucatanensis_SCIURIDAE_RODENTIA","Sciurus_yucatanensis",0.225,18.43085576,NA,NA,NA,NA,NA,"Sciurus_yucatanensis","Sciurus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Sciurus_yucatanensis",0,0,"imputed","PC13_SquirrelRelated"
"5086","Scleronycteris_ega_PHYLLOSTOMIDAE_CHIROPTERA","Scleronycteris_ega",0.049,-0.869105664,NA,NA,NA,NA,NA,"Scleronycteris_ega","Scleronycteris","PHYLLOSTOMIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scleronycteris_ega",0,0,"imputed","PC16_PhyllostomidRelated"
"5087","Scolomys_melanops_CRICETIDAE_RODENTIA","Scolomys_melanops",0.0265,-2.013881874,NA,NA,NA,NA,NA,"Scolomys_melanops","Scolomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scolomys_melanops",1,0,"sampled","PC12_Cricetidae"
"5088","Scolomys_ucayalensis_CRICETIDAE_RODENTIA","Scolomys_ucayalensis",0.0265,-4.028986824,NA,NA,NA,NA,NA,"Scolomys_ucayalensis","Scolomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scolomys_ucayalensis",5,0,"sampled","PC12_Cricetidae"
"5089","Scoteanax_rueppellii_VESPERTILIONIDAE_CHIROPTERA","Scoteanax_rueppellii",0.0265,-26.35965985,NA,NA,NA,NA,NA,"Scoteanax_rueppellii","Scoteanax","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scoteanax_rueppellii",0,0,"imputed","PC17_VespertilionidRelated"
"5090","Scotinomys_teguina_CRICETIDAE_RODENTIA","Scotinomys_teguina",0.0113,14.19956562,NA,NA,NA,NA,NA,"Scotinomys_teguina","Scotinomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scotinomys_teguina",7,0,"sampled","PC12_Cricetidae"
"5091","Scotinomys_xerampelinus_CRICETIDAE_RODENTIA","Scotinomys_xerampelinus",0.015,9.305069907,NA,NA,NA,NA,NA,"Scotinomys_xerampelinus","Scotinomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Scotinomys_xerampelinus",4,0,"sampled","PC12_Cricetidae"
"5092","Scotoecus_albofuscus_VESPERTILIONIDAE_CHIROPTERA","Scotoecus_albofuscus",0.0045,-3.217251687,NA,NA,NA,NA,NA,"Scotoecus_albofuscus","Scotoecus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotoecus_albofuscus",0,0,"imputed","PC17_VespertilionidRelated"
"5093","Scotoecus_hirundo_VESPERTILIONIDAE_CHIROPTERA","Scotoecus_hirundo",0.0093,1.401066479,NA,NA,NA,NA,NA,"Scotoecus_hirundo","Scotoecus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotoecus_hirundo",4,0,"sampled","PC17_VespertilionidRelated"
"5094","Scotoecus_pallidus_VESPERTILIONIDAE_CHIROPTERA","Scotoecus_pallidus",0.011817175,27.80059977,NA,NA,NA,NA,NA,"Scotoecus_pallidus","Scotoecus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotoecus_pallidus",0,0,"imputed","PC17_VespertilionidRelated"
"5095","Scotomanes_ornatus_VESPERTILIONIDAE_CHIROPTERA","Scotomanes_ornatus",0.025,24.81128833,NA,NA,NA,NA,NA,"Scotomanes_ornatus","Scotomanes","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotomanes_ornatus",4,0,"sampled","PC17_VespertilionidRelated"
"5096","Scotonycteris_bergmansi_PTEROPODIDAE_CHIROPTERA","Scotonycteris_bergmansi",0.190398994,NA,NA,NA,NA,NA,NA,"Scotonycteris_bergmansi","Scotonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria",NA,1,0,"sampled","PC19_Yinpterochiroptera"
"5097","Scotonycteris_occidentalis_PTEROPODIDAE_CHIROPTERA","Scotonycteris_occidentalis",0.156555776,NA,NA,NA,NA,NA,NA,"Scotonycteris_occidentalis","Scotonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria",NA,1,0,"sampled","PC19_Yinpterochiroptera"
"5098","Scotonycteris_zenkeri_PTEROPODIDAE_CHIROPTERA","Scotonycteris_zenkeri",0.0208,0.874704776,NA,NA,NA,NA,NA,"Scotonycteris_zenkeri","Scotonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Scotonycteris_zenkeri",6,0,"sampled","PC19_Yinpterochiroptera"
"5099","Scotophilus_andrewreborii_VESPERTILIONIDAE_CHIROPTERA","Scotophilus_andrewreborii",0.031633528,NA,NA,NA,NA,NA,NA,"Scotophilus_andrewreborii","Scotophilus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,1,0,"sampled","PC17_VespertilionidRelated"
"5100","Scotophilus_borbonicus_VESPERTILIONIDAE_CHIROPTERA","Scotophilus_borbonicus",0.018,-21.12081547,NA,NA,NA,NA,NA,"Scotophilus_borbonicus","Scotophilus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotophilus_borbonicus",3,0,"sampled","PC17_VespertilionidRelated"
"5101","Scotophilus_celebensis_VESPERTILIONIDAE_CHIROPTERA","Scotophilus_celebensis",0.0295,-2.008382415,NA,NA,NA,NA,NA,"Scotophilus_celebensis","Scotophilus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotophilus_celebensis",0,0,"imputed","PC17_VespertilionidRelated"
"5102","Scotophilus_collinus_VESPERTILIONIDAE_CHIROPTERA","Scotophilus_collinus",0.0234,-3.378033966,NA,NA,NA,NA,NA,"Scotophilus_collinus","Scotophilus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Scotophilus_collinus",0,0,"imputed","PC17_VespertilionidRelated"
